,L,R,F,M,C
31750,2014/03/31,22,6,9464,0.7269822490000001
31751,2014/03/31,142,5,10082,0.682360643
31752,2014/03/31,307,7,9205,0.747343835
31753,2014/03/31,42,6,13071,0.526298676
31754,2014/03/31,508,6,10413,0.660606934
31755,2014/03/31,126,3,5035,1.366206554
31756,2014/03/31,72,8,13435,0.511983625
31757,2014/03/31,176,7,9630,0.7142575290000001
31758,2014/03/31,296,7,9206,0.74710189
31759,2014/03/31,145,4,8626,0.7973348020000001
31760,2014/03/31,185,6,9490,0.724662803
31761,2014/03/31,194,6,9681,0.7103357090000001
31762,2014/03/31,20,7,13356,0.514851752
31763,2014/03/31,230,12,10461,0.657187649
31764,2014/03/31,562,3,4583,1.5
31765,2014/03/31,5,6,11470,0.599297297
31766,2014/03/31,36,10,11357,0.6052188079999999
31767,2014/03/31,108,6,8684,0.791498158
31768,2014/03/31,506,12,8432,0.8150735290000001
31769,2014/03/31,315,7,9622,0.71425899
31770,2014/03/31,103,6,8071,0.851514063
31771,2014/03/31,701,3,4796,1.432964971
31772,2014/03/31,292,6,8263,0.831670096
31773,2014/03/31,148,8,12491,0.5501449039999999
31774,2014/03/31,487,2,5286,1.3
31775,2014/03/31,6,12,8423,0.815823341
31776,2014/03/31,295,11,9446,0.727430658
31777,2014/03/31,92,3,7598,0.904351145
31778,2014/03/31,281,7,12281,0.559486198
31779,2014/03/31,46,4,5140,1.336653696
31780,2014/03/31,87,6,9056,0.75865614
31781,2014/03/31,140,7,8684,0.7911354209999999
31782,2014/03/31,492,7,8439,0.814089347
31783,2014/03/31,407,4,9062,0.758110792
31784,2014/03/31,13,9,9414,0.729756745
31785,2014/03/31,18,14,10776,0.637508352
31786,2014/03/31,620,5,10628,0.646302221
31787,2014/03/31,9,7,8730,0.786793814
31788,2014/03/31,600,8,8007,0.85766829
31789,2014/03/31,517,8,10484,0.654998092
31790,2014/03/31,468,3,10218,0.671990605
31791,2014/03/31,241,4,7202,0.953390725
31792,2014/03/31,77,7,8182,0.839124908
31793,2014/03/31,102,9,7914,0.867504423
31794,2014/03/31,12,12,10644,0.645
31795,2014/03/31,41,8,7414,0.925975182
31796,2014/03/31,235,7,7924,0.86634528
31797,2014/03/31,158,5,9835,0.698
31798,2014/03/31,13,9,10688,0.6422866770000001
31799,2014/03/31,63,6,8424,0.8148658590000001
31800,2014/03/31,257,8,9189,0.746982261
31801,2014/03/31,426,6,8356,0.821445668
31802,2014/03/31,200,4,7021,0.977587238
31803,2014/03/31,181,6,11437,0.600124158
31804,2014/03/31,5,7,9948,0.6899447129999999
31805,2014/03/31,462,15,15245,0.450196786
31806,2014/03/31,49,5,9217,0.744617555
31807,2014/03/31,67,5,7729,0.887905292
31808,2014/03/31,75,4,8564,0.801326483
31809,2014/03/31,58,3,9357,0.7333333329999999
31810,2014/03/31,211,6,7017,0.977848083
31811,2014/03/31,339,6,7513,0.913283642
31812,2014/03/31,197,7,12101,0.566952318
31813,2014/03/31,309,7,9800,0.7
31814,2014/03/31,165,3,10395,0.65988456
31815,2014/03/31,129,7,13627,0.503367579
31816,2014/03/31,98,9,6867,0.998888889
31817,2014/03/31,118,12,9094,0.754210468
31818,2014/03/31,368,3,8918,0.769084997
31819,2014/03/31,249,7,10284,0.66685142
31820,2014/03/31,117,7,11731,0.584590402
31821,2014/03/31,264,2,12468,0.55
31822,2014/03/31,611,3,8232,0.83298105
31823,2014/03/31,132,5,8499,0.80674197
31824,2014/03/31,296,7,13505,0.507678638
31825,2014/03/31,358,7,10805,0.63449329
31826,2014/03/31,178,11,12464,0.550012837
31827,2014/03/31,545,2,4570,1.5
31828,2014/03/31,495,3,4777,1.4349801130000002
31829,2014/03/31,480,5,10385,0.66
31830,2014/03/31,1,4,8308,0.825
31831,2014/03/31,536,5,10385,0.66
31832,2014/03/31,256,5,12665,0.541174891
31833,2014/03/31,302,7,10573,0.648221886
31834,2014/03/31,92,4,11022,0.621751951
31835,2014/03/31,126,8,10498,0.652778624
31836,2014/03/31,189,8,10095,0.678808321
31837,2014/03/31,226,7,7100,0.9651
31838,2014/03/31,122,10,13139,0.521496309
31839,2014/03/31,24,8,14516,0.472003307
31840,2014/03/31,58,9,9650,0.709995855
31841,2014/03/31,11,7,13787,0.496944223
31842,2014/03/31,38,11,11858,0.577740766
31843,2014/03/31,167,6,9576,0.7153467
31844,2014/03/31,199,6,11745,0.58308046
31845,2014/03/31,479,5,8584,0.79777493
31846,2014/03/31,89,7,9458,0.7240241070000001
31847,2014/03/31,313,8,9055,0.756239647
31848,2014/03/31,235,9,7534,0.908877091
31849,2014/03/31,192,11,10802,0.63387706
31850,2014/03/31,331,10,13325,0.513804878
31851,2014/03/31,205,8,7180,0.953448468
31852,2014/03/31,169,7,8698,0.78703725
31853,2014/03/31,61,8,13506,0.506808826
31854,2014/03/31,262,4,8725,0.7844699140000001
31855,2014/03/31,387,7,7497,0.912965186
31856,2014/03/31,8,10,8284,0.826213182
31857,2014/03/31,7,11,9994,0.684835902
31858,2014/03/31,409,4,9493,0.720804804
31859,2014/03/31,233,6,9806,0.6977717720000001
31860,2014/03/31,173,9,10110,0.676783383
31861,2014/03/31,49,5,8541,0.801102915
31862,2014/03/31,419,10,8849,0.773217313
31863,2014/03/31,180,9,10888,0.628378031
31864,2014/03/31,295,9,11772,0.581111111
31865,2014/03/31,76,10,9968,0.686280096
31866,2014/03/31,230,8,10464,0.65375
31867,2014/03/31,167,11,10278,0.665567231
31868,2014/03/31,78,5,10894,0.627927299
31869,2014/03/31,383,10,9046,0.756185054
31870,2014/03/31,1,8,10661,0.641618047
31871,2014/03/31,66,9,9010,0.7591587129999999
31872,2014/03/31,78,5,10125,0.67554963
31873,2014/03/31,4,6,12848,0.532367684
31874,2014/03/31,162,9,12124,0.564143847
31875,2014/03/31,81,15,13000,0.5261215379999999
31876,2014/03/31,177,6,8161,0.838073765
31877,2014/03/31,401,10,12453,0.54918895
31878,2014/03/31,27,7,10127,0.675243409
31879,2014/03/31,47,8,9526,0.717812303
31880,2014/03/31,82,13,9975,0.685443609
31881,2014/03/31,6,10,10386,0.658264009
31882,2014/03/31,114,8,8438,0.810078218
31883,2014/03/31,25,22,14722,0.464286102
31884,2014/03/31,234,13,9427,0.725063117
31885,2014/03/31,149,2,8060,0.8480322579999999
31886,2014/03/31,331,6,7998,0.854576144
31887,2014/03/31,63,4,8044,0.849597215
31888,2014/03/31,26,4,10284,0.664519642
31889,2014/03/31,35,5,7855,0.87
31890,2014/03/31,643,5,9904,0.6899636509999999
31891,2014/03/31,61,7,12100,0.564700826
31892,2014/03/31,211,11,10709,0.63801382
31893,2014/03/31,96,8,15508,0.440551973
31894,2014/03/31,154,11,10486,0.651440015
31895,2014/03/31,92,15,5076,1.345626478
31896,2014/03/31,88,14,8521,0.8015702379999999
31897,2014/03/31,56,7,8821,0.774264823
31898,2014/03/31,72,7,7785,0.877257547
31899,2014/03/31,445,4,7847,0.870313496
31900,2014/03/31,319,8,8246,0.8281045359999999
31901,2014/03/31,165,4,11048,0.61807748
31902,2014/03/31,237,8,9234,0.7394606890000001
31903,2014/03/31,436,6,10214,0.6684893279999999
31904,2014/03/31,273,10,7454,0.915988731
31905,2014/03/31,254,7,11113,0.614393053
31906,2014/03/31,46,8,11258,0.606470954
31907,2014/03/31,125,4,7840,0.870829082
31908,2014/03/31,330,7,10442,0.653830684
31909,2014/03/31,129,3,7651,0.8922781340000001
31910,2014/03/31,18,3,8262,0.82624062
31911,2014/03/31,251,6,9472,0.720673564
31912,2014/03/31,316,8,8521,0.801079685
31913,2014/03/31,398,3,11518,0.592602882
31914,2014/03/31,210,4,7868,0.8675
31915,2014/03/31,99,5,8904,0.7664723720000001
31916,2014/03/31,44,5,11741,0.581240099
31917,2014/03/31,7,7,11374,0.599973624
31918,2014/03/31,57,9,8538,0.79925978
31919,2014/03/31,589,2,6824,1.0
31920,2014/03/31,380,6,8130,0.839329643
31921,2014/03/31,4,6,12306,0.554485617
31922,2014/03/31,102,4,7590,0.8989552040000001
31923,2014/03/31,351,7,9534,0.715623033
31924,2014/03/31,167,5,8974,0.7602640959999999
31925,2014/03/31,145,6,10974,0.6216967379999999
31926,2014/03/31,137,7,8873,0.7688910179999999
31927,2014/03/31,76,8,8965,0.760996096
31928,2014/03/31,8,10,12007,0.568196052
31929,2014/03/31,210,7,6699,1.0183728909999998
31930,2014/03/31,4,6,8304,0.821540222
31931,2014/03/31,181,5,8328,0.819086215
31932,2014/03/31,3,8,10192,0.6692415620000001
31933,2014/03/31,226,3,8526,0.8
31934,2014/03/31,74,10,14443,0.472248148
31935,2014/03/31,584,10,9717,0.701909025
31936,2014/03/31,284,7,7992,0.8533833829999999
31937,2014/03/31,391,4,9616,0.709089018
31938,2014/03/31,126,8,9702,0.70275201
31939,2014/03/31,132,9,12324,0.553213242
31940,2014/03/31,13,6,7409,0.920194358
31941,2014/03/31,53,8,8500,0.802082353
31942,2014/03/31,340,5,4735,1.4397676869999998
31943,2014/03/31,170,6,7740,0.88074677
31944,2014/03/31,36,8,11386,0.598691375
31945,2014/03/31,223,8,7481,0.911172303
31946,2014/03/31,195,5,8745,0.7794259579999999
31947,2014/03/31,5,9,8664,0.786704755
31948,2014/03/31,300,5,7892,0.863659402
31949,2014/03/31,19,9,8035,0.848285003
31950,2014/03/31,331,7,10839,0.62882646
31951,2014/03/31,138,4,13044,0.5225
31952,2014/03/31,566,5,10153,0.671230178
31953,2014/03/31,423,7,9316,0.731472735
31954,2014/03/31,89,14,15273,0.446135664
31955,2014/03/31,37,10,10214,0.667015861
31956,2014/03/31,149,3,9729,0.700199404
31957,2014/03/31,177,7,8430,0.8080225390000001
31958,2014/03/31,216,9,11750,0.579652766
31959,2014/03/31,600,5,7841,0.8686264509999999
31960,2014/03/31,112,10,11935,0.57061416
31961,2014/03/31,122,7,10772,0.632200149
31962,2014/03/31,7,8,8698,0.782858128
31963,2014/03/31,263,6,9036,0.753559097
31964,2014/03/31,1,6,11465,0.5938735279999999
31965,2014/03/31,194,6,7870,0.8650304959999999
31966,2014/03/31,104,4,6902,0.98634164
31967,2014/03/31,18,13,12462,0.5462590270000001
31968,2014/03/31,348,6,11075,0.614663657
31969,2014/03/31,28,7,8243,0.825814631
31970,2014/03/31,171,6,8479,0.8027750909999999
31971,2014/03/31,201,10,9519,0.7150120809999999
31972,2014/03/31,278,4,9702,0.701509998
31973,2014/03/31,60,10,7897,0.8618234770000001
31974,2014/03/31,11,4,7757,0.877322418
31975,2014/03/31,6,7,11676,0.582820315
31976,2014/03/31,6,9,10276,0.662155508
31977,2014/03/31,16,12,9481,0.717662694
31978,2014/03/31,128,8,11200,0.6075
31979,2014/03/31,80,8,10748,0.633040566
31980,2014/03/31,72,7,14817,0.459195519
31981,2014/03/31,103,5,5242,1.297878672
31982,2014/03/31,135,7,8771,0.775601414
31983,2014/03/31,81,8,9272,0.733683132
31984,2014/03/31,89,10,9722,0.6996842209999999
31985,2014/03/31,45,7,7741,0.878704302
31986,2014/03/31,145,8,10765,0.631750116
31987,2014/03/31,290,7,9897,0.687141558
31988,2014/03/31,121,10,11800,0.576322034
31989,2014/03/31,22,7,9534,0.71327145
31990,2014/03/31,261,9,9205,0.738737643
31991,2014/03/31,24,6,8886,0.765257709
31992,2014/03/31,183,8,18340,0.370770992
31993,2014/03/31,64,7,11835,0.574540769
31994,2014/03/31,346,2,8695,0.781943646
31995,2014/03/31,4,7,9944,0.683723854
31996,2014/03/31,316,9,11032,0.616275381
31997,2014/03/31,20,9,11007,0.617661488
31998,2014/03/31,357,5,8826,0.770280988
31999,2014/03/31,154,8,10169,0.668477726
32000,2014/03/31,12,13,8478,0.80173272
32001,2014/03/31,32,6,8750,0.776710857
32002,2014/03/31,130,6,8325,0.8162990990000001
32003,2014/03/31,95,7,12324,0.551398896
32004,2014/03/31,132,12,10047,0.6762814770000001
32005,2014/03/31,331,8,9286,0.73165518
32006,2014/03/31,266,9,11887,0.571527719
32007,2014/03/31,106,9,13492,0.503387934
32008,2014/03/31,188,9,12929,0.525288112
32009,2014/03/31,186,6,10685,0.635580721
32010,2014/03/31,262,8,8040,0.844631841
32011,2014/03/31,160,6,10789,0.6293595329999999
32012,2014/03/31,399,4,8100,0.838271605
32013,2014/03/31,123,6,11228,0.604711436
32014,2014/03/31,47,7,8448,0.8036695079999999
32015,2014/03/31,594,7,9472,0.7167388090000001
32016,2014/03/31,248,8,9286,0.731063967
32017,2014/03/31,628,4,12572,0.5399538660000001
32018,2014/03/31,126,10,8243,0.8233871159999999
32019,2014/03/31,400,6,8539,0.7948354609999999
32020,2014/03/31,102,12,11664,0.581881859
32021,2014/03/31,28,9,8949,0.758412113
32022,2014/03/31,7,15,11143,0.609014628
32023,2014/03/31,176,10,14189,0.47822891
32024,2014/03/31,529,6,9890,0.686076845
32025,2014/03/31,174,4,10240,0.6625625
32026,2014/03/31,77,7,9846,0.689057485
32027,2014/03/31,212,7,9237,0.7343942840000001
32028,2014/03/31,427,2,6460,1.05
32029,2014/03/31,276,2,6460,1.05
32030,2014/03/31,2,14,12285,0.552131054
32031,2014/03/31,248,5,10938,0.6201179370000001
32032,2014/03/31,77,14,13338,0.508527515
32033,2014/03/31,346,4,10445,0.6493441839999999
32034,2014/03/31,120,13,9982,0.6794269690000001
32035,2014/03/31,237,11,12685,0.534634608
32036,2014/03/31,84,3,5340,1.27
32037,2014/03/31,25,9,9029,0.751030014
32038,2014/03/31,530,6,9538,0.710935207
32039,2014/03/31,113,6,10181,0.6659542279999999
32040,2014/03/31,107,6,12406,0.54646139
32041,2014/03/31,18,10,9321,0.727251368
32042,2014/03/31,82,5,7292,0.929569391
32043,2014/03/31,49,7,7962,0.851323788
32044,2014/03/31,113,6,9880,0.6860475709999999
32045,2014/03/31,177,10,14477,0.468170201
32046,2014/03/31,107,10,9150,0.7407278690000001
32047,2014/03/31,266,4,9442,0.717778013
32048,2014/03/31,56,8,8236,0.82287154
32049,2014/03/31,10,7,8870,0.7640450959999999
32050,2014/03/31,159,7,8239,0.82249909
32051,2014/03/31,117,8,8826,0.7677520959999999
32052,2014/03/31,187,7,8029,0.8439618879999999
32053,2014/03/31,174,8,10547,0.642468949
32054,2014/03/31,46,7,11923,0.568230311
32055,2014/03/31,328,2,5420,1.25
32056,2014/03/31,21,10,13411,0.505165909
32057,2014/03/31,109,3,10027,0.6754941659999999
32058,2014/03/31,1,12,11043,0.613263606
32059,2014/03/31,227,9,9804,0.6907180740000001
32060,2014/03/31,25,12,8175,0.828303364
32061,2014/03/31,583,4,7669,0.882905203
32062,2014/03/31,97,6,11042,0.6131669989999999
32063,2014/03/31,93,3,8682,0.779820318
32064,2014/03/31,182,5,7147,0.947286974
32065,2014/03/31,534,4,8206,0.825
32066,2014/03/31,253,2,4801,1.41
32067,2014/03/31,343,7,7694,0.8797374579999999
32068,2014/03/31,454,5,10013,0.6759862179999999
32069,2014/03/31,95,6,10884,0.621886255
32070,2014/03/31,654,8,10955,0.617818348
32071,2014/03/31,636,5,9237,0.73271625
32072,2014/03/31,100,8,12139,0.5575113270000001
32073,2014/03/31,31,4,8718,0.7762629040000001
32074,2014/03/31,327,5,5050,1.34
32075,2014/03/31,9,9,12768,0.529953008
32076,2014/03/31,326,7,11443,0.591304728
32077,2014/03/31,24,9,8776,0.770989061
32078,2014/03/31,6,7,9817,0.689225833
32079,2014/03/31,76,7,9170,0.737836423
32080,2014/03/31,80,4,7470,0.905732262
32081,2014/03/31,196,6,8664,0.780902585
32082,2014/03/31,15,4,9351,0.7234392040000001
32083,2014/03/31,286,11,11167,0.605769679
32084,2014/03/31,229,4,9074,0.745470575
32085,2014/03/31,46,8,10722,0.6308841629999999
32086,2014/03/31,413,9,7680,0.8807617190000001
32087,2014/03/31,212,5,14210,0.476
32088,2014/03/31,647,2,8801,0.768531985
32089,2014/03/31,471,6,12497,0.5411578779999999
32090,2014/03/31,344,9,7566,0.893834259
32091,2014/03/31,51,9,14395,0.469754776
32092,2014/03/31,39,9,9160,0.7381386459999999
32093,2014/03/31,288,7,14385,0.47
32094,2014/03/31,162,9,12768,0.529474467
32095,2014/03/31,128,5,9015,0.749883527
32096,2014/03/31,15,10,9412,0.7182384190000001
32097,2014/03/31,501,4,11262,0.600239744
32098,2014/03/31,21,8,10636,0.6355566
32099,2014/03/31,2,7,12041,0.56139025
32100,2014/03/31,213,5,10197,0.662904776
32101,2014/03/31,141,9,16567,0.408017143
32102,2014/03/31,6,7,11716,0.576822294
32103,2014/03/31,146,3,7584,0.891077268
32104,2014/03/31,144,5,8209,0.8232013640000001
32105,2014/03/31,36,13,12243,0.551930899
32106,2014/03/31,18,6,11834,0.570993747
32107,2014/03/31,87,10,13642,0.495310805
32108,2014/03/31,25,11,8776,0.769804011
32109,2014/03/31,2,14,13860,0.487417749
32110,2014/03/31,523,3,7674,0.8803231690000001
32111,2014/03/31,347,9,8421,0.8022325140000001
32112,2014/03/31,194,11,12344,0.547177576
32113,2014/03/31,1,7,10380,0.650582852
32114,2014/03/31,69,8,10337,0.65327271
32115,2014/03/31,172,9,11434,0.590594718
32116,2014/03/31,173,11,11420,0.591313485
32117,2014/03/31,32,3,11404,0.59212557
32118,2014/03/31,32,3,11404,0.59212557
32119,2014/03/31,73,8,7796,0.8661313490000001
32120,2014/03/31,225,3,7406,0.91173913
32121,2014/03/31,23,6,12193,0.553766915
32122,2014/03/31,498,5,5492,1.229424618
32123,2014/03/31,344,5,6752,1.0
32124,2014/03/31,13,4,9039,0.7469001000000001
32125,2014/03/31,8,20,11600,0.5820000000000001
32126,2014/03/31,110,7,11254,0.5998889279999999
32127,2014/03/31,44,7,7554,0.893711941
32128,2014/03/31,199,4,7850,0.859966879
32129,2014/03/31,15,9,10038,0.672505479
32130,2014/03/31,274,4,7023,0.961187527
32131,2014/03/31,29,4,8308,0.8125
32132,2014/03/31,70,11,11265,0.599162894
32133,2014/03/31,266,11,9379,0.719641753
32134,2014/03/31,44,12,12938,0.521616169
32135,2014/03/31,129,6,8468,0.79694615
32136,2014/03/31,31,8,9372,0.72007149
32137,2014/03/31,470,8,8496,0.794103107
32138,2014/03/31,35,12,14345,0.470311607
32139,2014/03/31,245,10,7485,0.901352037
32140,2014/03/31,9,10,19046,0.35420350700000003
32141,2014/03/31,30,6,12426,0.5428730079999999
32142,2014/03/31,229,4,7644,0.882435897
32143,2014/03/31,58,12,9080,0.742806167
32144,2014/03/31,123,6,12804,0.526666667
32145,2014/03/31,55,10,9527,0.7076991709999999
32146,2014/03/31,18,10,11742,0.574197752
32147,2014/03/31,38,6,13086,0.51520862
32148,2014/03/31,531,5,10273,0.6562639929999999
32149,2014/03/31,197,8,11111,0.606750068
32150,2014/03/31,14,6,7413,0.909413193
32151,2014/03/31,47,6,7678,0.877977338
32152,2014/03/31,124,7,11585,0.581856711
32153,2014/03/31,79,9,8683,0.7762950590000001
32154,2014/03/31,129,7,8828,0.763536475
32155,2014/03/31,375,5,7332,0.919326241
32156,2014/03/31,296,5,9535,0.706911379
32157,2014/03/31,28,7,12296,0.548125407
32158,2014/03/31,425,3,7929,0.85
32159,2014/03/31,168,10,9132,0.738024529
32160,2014/03/31,331,4,9693,0.6952955740000001
32161,2014/03/31,141,8,13774,0.489287063
32162,2014/03/31,160,2,5025,1.341178109
32163,2014/03/31,294,6,10974,0.614057773
32164,2014/03/31,367,6,10209,0.659956901
32165,2014/03/31,18,6,8019,0.840167103
32166,2014/03/31,50,6,11912,0.565589322
32167,2014/03/31,117,10,17429,0.386539101
32168,2014/03/31,141,7,9174,0.734348158
32169,2014/03/31,89,8,13192,0.510635233
32170,2014/03/31,48,6,12007,0.5610127429999999
32171,2014/03/31,105,6,8382,0.8035743259999999
32172,2014/03/31,297,12,7764,0.8675
32173,2014/03/31,73,6,9445,0.713079936
32174,2014/03/31,438,9,10109,0.66623306
32175,2014/03/31,508,7,7816,0.861649181
32176,2014/03/31,471,10,7941,0.8480795870000001
32177,2014/03/31,64,10,7980,0.8438834590000001
32178,2014/03/31,152,8,16588,0.405959127
32179,2014/03/31,368,6,12142,0.554591501
32180,2014/03/31,616,4,9288,0.725
32181,2014/03/31,253,4,9288,0.725
32182,2014/03/31,297,6,10968,0.613916849
32183,2014/03/31,118,7,10272,0.6554984420000001
32184,2014/03/31,371,4,5740,1.173031359
32185,2014/03/31,329,8,8905,0.7560583940000001
32186,2014/03/31,24,10,12707,0.52981821
32187,2014/03/31,5,5,10481,0.642338517
32188,2014/03/31,229,6,8196,0.8214067840000001
32189,2014/03/31,43,6,9491,0.7092909070000001
32190,2014/03/31,162,12,11340,0.5936146379999999
32191,2014/03/31,359,8,8067,0.834399405
32192,2014/03/31,103,8,8695,0.7741138590000001
32193,2014/03/31,36,5,9569,0.703352492
32194,2014/03/31,12,8,10374,0.648773858
32195,2014/03/31,25,10,15319,0.439330243
32196,2014/03/31,93,5,10195,0.66
32197,2014/03/31,256,6,8176,0.822886497
32198,2014/03/31,322,6,10281,0.654347826
32199,2014/03/31,264,7,13112,0.513064369
32200,2014/03/31,161,9,11746,0.572714115
32201,2014/03/31,63,9,9771,0.688368642
32202,2014/03/31,38,5,9809,0.6856978290000001
32203,2014/03/31,20,5,13034,0.515979745
32204,2014/03/31,62,5,11840,0.568
32205,2014/03/31,176,8,11400,0.589861404
32206,2014/03/31,4,4,4594,1.4635807580000002
32207,2014/03/31,17,15,8055,0.834666667
32208,2014/03/31,64,7,10807,0.622110669
32209,2014/03/31,115,13,11902,0.564804235
32210,2014/03/31,343,3,4481,1.5
32211,2014/03/31,253,10,12344,0.544500972
32212,2014/03/31,26,8,12360,0.54378479
32213,2014/03/31,2,9,6715,1.000860759
32214,2014/03/31,269,5,8660,0.7760600459999999
32215,2014/03/31,1,9,11963,0.561772131
32216,2014/03/31,167,8,8325,0.807232432
32217,2014/03/31,32,5,7259,0.925762502
32218,2014/03/31,247,9,8663,0.775588133
32219,2014/03/31,229,9,9251,0.726277159
32220,2014/03/31,192,7,9603,0.6996334479999999
32221,2014/03/31,190,8,11437,0.587421527
32222,2014/03/31,287,4,9140,0.735043764
32223,2014/03/31,135,10,10719,0.626745032
32224,2014/03/31,114,3,10419,0.644773971
32225,2014/03/31,104,6,11258,0.5967090070000001
32226,2014/03/31,51,7,10149,0.66190068
32227,2014/03/31,89,7,8779,0.76516118
32228,2014/03/31,10,8,8416,0.7981345059999999
32229,2014/03/31,355,9,10557,0.636250829
32230,2014/03/31,127,6,7802,0.860904896
32231,2014/03/31,71,12,12777,0.525651561
32232,2014/03/31,115,4,11597,0.5791273610000001
32233,2014/03/31,3,11,14782,0.454295765
32234,2014/03/31,67,5,9405,0.7140000000000001
32235,2014/03/31,45,8,11211,0.598931407
32236,2014/03/31,6,11,10253,0.654888325
32237,2014/03/31,6,9,8631,0.777902908
32238,2014/03/31,14,9,12671,0.529876884
32239,2014/03/31,23,13,14809,0.453358768
32240,2014/03/31,436,2,7672,0.875
32241,2014/03/31,466,5,8682,0.773185902
32242,2014/03/31,516,7,8924,0.752190722
32243,2014/03/31,206,9,11260,0.596097691
32244,2014/03/31,23,5,8606,0.779848943
32245,2014/03/31,274,6,9473,0.7083912170000001
32246,2014/03/31,50,6,9446,0.710386407
32247,2014/03/31,37,5,5426,1.236688168
32248,2014/03/31,4,21,5561,1.206617515
32249,2014/03/31,34,5,12215,0.549237004
